source_path,kind,bytes,width,height,color_mode,sha256,license_status,source_commit,target_version,target_path,transformation,status,notes
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,blockstate,8471,,,,0cee24fe88c3a5d0791fe53aa9a24c09b5a40d9101f6728604e9012a6129ae2b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/alienleaves.json,blockstate,488,,,,030e45ec4d4f0a4e0005d1f3d9d158ff4643b28ba2636c2601aba411b58550aa,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/aliensapling.json,blockstate,343,,,,9d4f1f04e5d13d4cb0418fd00ca1b18593758ea461d451d0d6bb9236a39a14d9,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/alienwood.json,blockstate,691,,,,4273bb7bea4c5897d082ac664dd5925e8941f3ed155ec909476bff27699572b7,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/altitudecontroller.json,blockstate,1050,,,,bd139d99d8a3fb9966eb6636a03f9b7c7b049a7b5ccc389d99759955cbd103b9,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/arcfurnace.json,blockstate,1578,,,,90101452953b5e50f16210f1f4bbcd9895f753a1fb98a64dd98762624fc85dc5,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/basalt.json,blockstate,305,,,,3110d3fb0cdd01f9375ede0b0d93b0d919cb50f4e682ee80237a255003ba57da,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/beacon.json,blockstate,982,,,,e746ea48be191b465c55ca078eb3e745f803bf4a70e4f9c788a6f6ec7935ac66,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/biomescanner.json,blockstate,1154,,,,7ea0bf54ae1ce0189948282caf98b7b762aea9aa68783af85de372a6f0e6facf,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/bipropellantfueltank.json,blockstate,669,,,,bfa9f1da6fed5c363bd3624e4c0cc0a791dfc5ad009a698554cb0ab3b084f82b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/bipropellantrocketmotor.json,blockstate,1626,,,,761d333ea23005b37091d29ee09f9041115f18909a76020e721730189c35312c,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/blackholegenerator.json,blockstate,991,,,,ab35ea381b4f8069052745ca40120dc947fed0355962a7e9aeb4f67a50681053,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/blastbrick.json,blockstate,738,,,,d5c6f947cb0d41676f9f27cf19f1878a84787e093b8fc105bd6db12d75a3edbb,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/blocklens.json,blockstate,304,,,,be6947a11066cba6dfbe074427d90c07a39f902fd779a9dd80f50952fd9903a6,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/blockpump.json,blockstate,1137,,,,a42c3234a71122d7e3d01c78229afa2ef3d328cb0550c6f8943da01a3c7a4807,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/centrifuge.json,blockstate,995,,,,9fe2f87500552777ce0c92cb03e865db355d3f47e8d2dcfecbf6272530313991,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/charcoallog.json,blockstate,703,,,,183f2232d3acca92863fe8e2b08186584c90811d42c52c60c9c2f01bf976385d,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/chemicalreactor.json,blockstate,1557,,,,8711852b56c41bf0a62c72eb9b5e6ef25db59b417e9ec65fcc85189691cfe2a6,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/circlelight.json,blockstate,311,,,,13cb603faa722985fb82a357b19de2cebb4733e7a262d088ff1477da3c5c684b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/concrete.json,blockstate,315,,,,6fbbb2948f0aee8fad78a2a58c169c93f6cea7755cfe997e90c340ecc567ccd0,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/crystal.json,blockstate,398,,,,ac91e7822030f36a91e85486dcd7a98f726ad5e314939f3ffa0a0467a11c5983,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/crystallizer.json,blockstate,1557,,,,8711852b56c41bf0a62c72eb9b5e6ef25db59b417e9ec65fcc85189691cfe2a6,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/cuttingmachine.json,blockstate,1567,,,,d4bd3613c80fbd6853b5b9918cdc037929ba2303eda8c091ca332e1c2be8166c,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/datapipe.json,blockstate,92,,,,996d3ac1979ea0583e4722d0d4678dfba7fda6e5fc5149158eb1150345159fd9,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,blockstate,988,,,,d46bf5e2413f51d9cc959035a742ee11793acc47cff1378ebc614ef2da3e8f91,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/drill.json,blockstate,721,,,,a2b18d43604e3328d5f839364927e62682b5ef98f1fc393b1c7de4d93848d48b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/electricmushroom.json,blockstate,317,,,,ca27e153529072e34a9592f5e3f9b33b7b9289a73b3832a99a111a04577960be,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,blockstate,1592,,,,3a00042854eeed34b6ccd5ce6cf69c4900cd6a78d57174124eb76431e839556d,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/energypipe.json,blockstate,94,,,,12f26a456c848d8be287f72ae791f8db7b7bcd85c03c7b9db5ab4fe7ed9a9cfc,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/fluid.json,blockstate,609,,,,8c6ec0b519c18b28d088333f5bb316f6d7c0f3278b0966653c3bd50a463cfdbb,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/forcefield.json,blockstate,309,,,,7b45c5c2b386ad7ba4a11417bf4c95d643f50e5ff773d4d4ed86843f6f7eef40,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,blockstate,1082,,,,dc0eddade71543f16e33060821751e1932e16f581e1c36a1cf15008f7c59cf3c,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,blockstate,997,,,,861a6d6c54bd872ee1f9c606db6f4b30b1b75692ab8adfe3740561119bc927c5,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,blockstate,669,,,,bfa9f1da6fed5c363bd3624e4c0cc0a791dfc5ad009a698554cb0ab3b084f82b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/geode.json,blockstate,304,,,,24d658f4f2c0419413b93d2005bc734979bce8d63f911eec4e1d006a9816a20f,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,blockstate,1019,,,,c7e9d37ed515d3aca0ea989804090209a2aef4c65151a7fcb9f5b427d44fa114,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,blockstate,1016,,,,1aff56a8504dbb25fbea296827da1d41379387bd9de9668c2e5da94f212c93aa,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,blockstate,992,,,,c6ed4c5e6daa32be38e6f8db6d3a29b5725d0d5b3f575aa0b2e1e76551abfb2e,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/hotturf.json,blockstate,310,,,,bae2cb031d5d439e11104c847c2c1a70b7b43f5a941f3b55cde7687116a8df3e,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
