path,package,lines,bytes,sha256,primary_domain,imports_libvulpes,imports_client,has_static_mutable_state,has_nbt,has_network,has_dimension_logic,notes
src/main/java/zmaster587/advancedRocketry/item/tools/ItemBasicLaserGun.java,zmaster587.advancedRocketry.item.tools,282,8410,dc62f1292efa99e0dacf9de4fd49d0d6507c4053cc5266cda218b9888ffc1bd7,item,true,true,false,false,false,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/mission/MissionGasCollection.java,zmaster587.advancedRocketry.mission,99,3523,4b58a645899b3d4bb6c63cad6ef54ecaaac20c2974d344769a6b6665f5464052,mission,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/mission/MissionOreMining.java,zmaster587.advancedRocketry.mission,134,5416,43f3704c7882ecab9914db5d357466119d63a5eecf7fca4c8c9527fb05a855d6,mission,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/mission/MissionResourceCollection.java,zmaster587.advancedRocketry.mission,189,5413,40fe8eef00e90ad315dd7c41c2e46bf9f8b1bf3c343a92ba8b8e3a61cbfa1c22,mission,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/network/PacketAirParticle.java,zmaster587.advancedRocketry.network,64,1896,e0a13823b3b79d24dbd1498926463845dc371c6a462d3f281598cb818a84ba14,network,true,true,false,false,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/network/PacketAsteroidInfo.java,zmaster587.advancedRocketry.network,89,2857,100e6fdb7f8f485ae306aee3caa75f4882617a1626fc4e2720d0175d5d9b890b,network,true,false,false,false,true,false,
src/main/java/zmaster587/advancedRocketry/network/PacketAtmSync.java,zmaster587.advancedRocketry.network,68,1644,3925fffabd251a6f8f5e07ba8c8ae8e72d43eed5a37fb5454df5ebfb9db83aca,network,true,false,false,false,true,false,
src/main/java/zmaster587/advancedRocketry/network/PacketBiomeIDChange.java,zmaster587.advancedRocketry.network,82,2137,ab11d2980ba2788863a5b5de0e4337c08c0352f69b4ebba9bec7839c205bfe75,network,true,true,false,false,true,true,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/network/PacketConfigSync.java,zmaster587.advancedRocketry.network,55,1254,f5e6851d1fd8843921de96fa27b084eed04e56bb319e5c2197ffd3ef9d171bbe,network,true,false,false,false,true,false,
src/main/java/zmaster587/advancedRocketry/network/PacketDimInfo.java,zmaster587.advancedRocketry.network,159,4790,a6d9cb1d43cf85d16801b687419e50e0fb24d84c7145e898cc45a1248d92a47b,network,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/network/PacketFluidParticle.java,zmaster587.advancedRocketry.network,77,2395,8864fe803cd7b2013725a50e33b0b1d6c04e48630681642d33938ee1ed8409fd,network,true,true,false,false,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/network/PacketInvalidLocationNotify.java,zmaster587.advancedRocketry.network,55,1306,a222d71d4c88dae340692c2bfedd04ca78c50bdd72002f92c1f0e45053e16ff2,network,true,true,false,false,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/network/PacketLaserGun.java,zmaster587.advancedRocketry.network,57,1263,73df4416c0cac34a265f895d126bdd2429204024b1b911613d062312c4a1359a,network,true,false,false,false,true,false,
src/main/java/zmaster587/advancedRocketry/network/PacketMoveRocketInSpace.java,zmaster587.advancedRocketry.network,69,1438,769694d2ff251b6653732937f0e6f072f0ccce6c4d6573281f44f4df90027224,network,true,false,false,false,true,false,
src/main/java/zmaster587/advancedRocketry/network/PacketOxygenState.java,zmaster587.advancedRocketry.network,43,1010,8c3fa21f933f80255940dbb2da207484741c636d854b4410483b51e3b385f4ea,network,true,true,false,false,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/network/PacketSatellite.java,zmaster587.advancedRocketry.network,76,1801,801ec2afd1bafe2f01a90d0d637319af3e0e6fcb8f61b7fe00ef6ee0a003e9bb,network,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/network/PacketSpaceStationInfo.java,zmaster587.advancedRocketry.network,137,4498,b7f4d21b16653c26a8c82c9eb324344227e9c80013091e840f84e6bd01aac8bd,network,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/network/PacketStationUpdate.java,zmaster587.advancedRocketry.network,175,4990,f51fe11e3712da2fb6ceb7926124eee3a92962885d6c6483225348e4d12e79be,network,true,true,false,true,true,true,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/network/PacketStellarInfo.java,zmaster587.advancedRocketry.network,87,1998,a3cf8f420c6069aaff12f50611e951f5e3139cc59988d02f3c4d668b88e474ab,network,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/network/PacketStorageTileUpdate.java,zmaster587.advancedRocketry.network,118,2969,a8433a4b7f73d7723106d1610701595d87b16977e331be0bdce522fbb94d9764,network,true,true,false,false,true,true,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/recipe/RecipeCentrifuge.java,zmaster587.advancedRocketry.recipe,12,316,e174a0b91cbaf5547a16fa71d0bb5dc8abcead7431ed59ed1cc785d83b83adf3,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeChemicalReactor.java,zmaster587.advancedRocketry.recipe,12,331,22417562c5215073379e5f7f29a4aecb3e2576ed91f34779b8537e4f88ee8cba,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeCrystallizer.java,zmaster587.advancedRocketry.recipe,12,322,da324bf75ba041e619b2086dc035618093b46a8614e86b1df0f9491c4404f1d7,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeCuttingMachine.java,zmaster587.advancedRocketry.recipe,12,328,00dbd7e5c244d7faac91e3e20acda84fae3392eefae59a710829240797cab0ed,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeElectricArcFurnace.java,zmaster587.advancedRocketry.recipe,12,340,57c80bb97d5ce382ca79dcea2b0a89a424261b839a32e521b64697e64cd648bd,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeElectrolyser.java,zmaster587.advancedRocketry.recipe,12,322,9213a33ab262e5da920850eadfe4bd626494e8d1cc33601a67f9f3ef86cda4b0,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeLathe.java,zmaster587.advancedRocketry.recipe,12,301,55bc51498edc669a02704516dad26705bfab1f174e5d8c465816fc17ae77388b,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipePrecisionAssembler.java,zmaster587.advancedRocketry.recipe,12,340,1e1e078427ad9e0b4b41e38a4391277db3cb5ce82c10a496f990760d343ada78,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipePrecisionLaserEtcher.java,zmaster587.advancedRocketry.recipe,12,346,98ea316eaadacc0b1a6a66d901e13a27879fb3d483c81b9bee16bd7646fd62cf,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/recipe/RecipeRollingMachine.java,zmaster587.advancedRocketry.recipe,12,328,242a509b5956d39b186114fbc59bbb7c98484c725a4bd6fc9a96450feba426d8,recipe,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteBiomeChanger.java,zmaster587.advancedRocketry.satellite,207,5629,6c2f3d3657cd9d672a6ec5454cbbc1b0fc3a9b820d0cce90e2596783f50fcf43,satellite,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteComposition.java,zmaster587.advancedRocketry.satellite,22,459,d61695dadc92a1b583b46dbe873b7c3ac580fb022349e7085741a46f5f12d355,satellite,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteData.java,zmaster587.advancedRocketry.satellite,149,5175,b25f54f2f9155ddf9684a362bb8aa3db3f28f85ac363a7e6130791e2b42940e8,satellite,true,false,false,true,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteDefunct.java,zmaster587.advancedRocketry.satellite,34,765,f26f9db7ee44636632c821d939f94e9fe8a4a0cbe625302bd8c620517cb8e58b,satellite,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteDensity.java,zmaster587.advancedRocketry.satellite,23,460,b8fb3bb5b34ec5746a9eb16987a26715b5dec57cced9835167205fbe25df8847,satellite,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteMassScanner.java,zmaster587.advancedRocketry.satellite,23,439,a689fc7d4cd1e99db31797977efa8e2f68035c8ec00839da3e9c25ea7c1fa615,satellite,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteMicrowaveEnergy.java,zmaster587.advancedRocketry.satellite,76,1870,be21465de9e3f3bcf015496bf7c5adc14fff5e8637b79b584d53db28bb017881,satellite,true,false,false,true,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteOptical.java,zmaster587.advancedRocketry.satellite,23,492,2132d458ff4138ffe7e2a2ad72a34e10359d24a68943d5fcd214f01c3afd72b7,satellite,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteOreMapping.java,zmaster587.advancedRocketry.satellite,215,6899,8cb2ac3f1431c38d8f6f0ecb70619654e3ca5dbb51627253ba2782c73ece2f42,satellite,false,false,true,false,false,false,static_mutable_candidate
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteSpyTelescope.java,zmaster587.advancedRocketry.satellite,100,3783,5a90e6e397c382e87248081b16a6bef585e75a786905b70c7730daa224b313d8,satellite,false,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/stations/SpaceObjectBase.java,zmaster587.advancedRocketry.stations,314,8092,6d1fc238015fadb70f4029732789f5c8be79f0dbd8e201cd1f3d6a02bad6d89a,stations,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/stations/SpaceObjectManager.java,zmaster587.advancedRocketry.stations,464,17556,bf6d29730841f718845ebdfa5c688bebe56d31f91780ed82e42600e6212aeb5a,stations,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/stations/SpaceStationObject.java,zmaster587.advancedRocketry.stations,841,25833,2203db3bd4fa3b8da7b4a17c4b21af7c8b90e6180a9f973e2f664a59d4703447,stations,true,false,false,true,false,true,over_800_lines
src/main/java/zmaster587/advancedRocketry/tile/TileFluidTank.java,zmaster587.advancedRocketry.tile,193,5431,b24ce94dfb026376f6f97714990c740a0c272200fe1f027c810428d1fb9b0396,tile,true,false,false,true,false,false,
src/main/java/zmaster587/advancedRocketry/tile/TileForceFieldProjector.java,zmaster587.advancedRocketry.tile,101,3143,1f78f39cbc50b4c21a03c5b9cd55d7afd1360fd057e29a5c00c525152b6a39a3,tile,true,false,false,true,false,false,
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,zmaster587.advancedRocketry.tile,361,13562,9230549b70da03862a38162601a74c56927b1d998437926cad9184ac0f7580d4,tile,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/tile/TilePump.java,zmaster587.advancedRocketry.tile,217,6498,ba4a6e7d34c2a39755ce20f1d66ba0ecbd6e691e9aaaec4c84a6e7c8a4272d9b,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/TileRocketAssemblingMachine.java,zmaster587.advancedRocketry.tile,1023,36507,94c499bb14649be06ac6e416613f47f0dd1bb2b1d235e13dcb301f204fd660f0,tile,true,false,false,true,true,true,over_800_lines
src/main/java/zmaster587/advancedRocketry/tile/TileSolarPanel.java,zmaster587.advancedRocketry.tile,83,2857,6571cf17669e1981dc9a532da681a7c42b3a432c905a84dcbbd9087e988dcce8,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/TileStationAssembler.java,zmaster587.advancedRocketry.tile,319,8388,0a08ef742dae1b58d0239007491dc54a0424c6161b6d8847f5031e427841f79a,tile,true,false,false,true,false,false,
src/main/java/zmaster587/advancedRocketry/tile/TileSuitWorkStation.java,zmaster587.advancedRocketry.tile,223,6478,611e94a0d09a41a2e49764de968813b1f9f3a099028ce1e5a02159d7164d1c0d,tile,true,false,false,true,false,false,
src/main/java/zmaster587/advancedRocketry/tile/TileUnmannedVehicleAssembler.java,zmaster587.advancedRocketry.tile,322,13374,41bfbeb0df04d6b1910e5535c1cb969b7dfb524e228693c9b097f1318d1b267e,tile,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/tile/atmosphere/TileAtmosphereDetector.java,zmaster587.advancedRocketry.tile.atmosphere,147,4977,6a13bb9502f9ce77f82eb7f8246672a74a059322a84c9db737f1d643f5685cb9,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/atmosphere/TileCO2Scrubber.java,zmaster587.advancedRocketry.tile.atmosphere,48,1392,1d524f79239872e32f8d9cd259af78a38e76739940ec9a134c295c162f3cd983,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/atmosphere/TileGasChargePad.java,zmaster587.advancedRocketry.tile.atmosphere,164,5435,f36b368df510cea8b81bd425daf0ffa2805adffbec69e7f8cdaa1911cefc7e0e,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/atmosphere/TileOxygenVent.java,zmaster587.advancedRocketry.tile.atmosphere,504,14889,affe627203c453a9ea39d67210ecba8977cad3ba819102e875b437e972ab6f80,tile,true,false,false,true,true,true,over_500_lines
src/main/java/zmaster587/advancedRocketry/tile/atmosphere/TileSeal.java,zmaster587.advancedRocketry.tile.atmosphere,28,812,1e5e7431133e0627caefb509ba93a498845729d5c2631718ffe30c615163b97e,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/cables/TileDataPipe.java,zmaster587.advancedRocketry.tile.cables,25,679,ef09a3f2f1d83d9691c790eda03ec898b4e24bdf7fa1b0ccf1b26573076161c1,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/cables/TileEnergyPipe.java,zmaster587.advancedRocketry.tile.cables,117,3183,d9d452bcf30b6a1bc9bb45dec33fb0cefbbb7780423c71585e86c78a4aee70fe,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/cables/TileLiquidPipe.java,zmaster587.advancedRocketry.tile.cables,26,775,1cae718c815127d55f2837e0e21c13f222ecb8454f04f4522a55d272e59fbd93,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/cables/TilePipe.java,zmaster587.advancedRocketry.tile.cables,313,7293,85632f8586326e414f745d4c085254a7136938f1a453e00b027adfd6eb479f80,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/cables/TileWaterPipe.java,zmaster587.advancedRocketry.tile.cables,6,101,be487a1a8c4d0408942dae5f7facf9b8ff9fe4791f0bb5ea64ae196f01946956,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/cables/TileWirelessTransciever.java,zmaster587.advancedRocketry.tile.cables,345,9621,0b4138f8d77a9aae2908285d85ad582c540754041483e12b610503ce08af172b,tile,true,false,false,true,true,false,
src/main/java/zmaster587/advancedRocketry/tile/hatch/TileDataBus.java,zmaster587.advancedRocketry.tile.hatch,185,5529,3c68187f96e869fe116fc39a44aab6880d523cb241e5cdcf26eca8c298d88c26,tile,true,false,false,true,true,false,
src/main/java/zmaster587/advancedRocketry/tile/hatch/TileSatelliteHatch.java,zmaster587.advancedRocketry.tile.hatch,48,1400,ff7624e01b0eae6c6fe76074ec0f549fa408bf0896927051687f1bffb6fd6305,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileFuelingStation.java,zmaster587.advancedRocketry.tile.infrastructure,371,12865,4095bb479c805d00c9179c730e91eecc97c4334696aab6e73e56bb1fa455b617,tile,true,true,false,true,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileGuidanceComputerAccessHatch.java,zmaster587.advancedRocketry.tile.infrastructure,452,13235,3079c37092d5ef2262dac6df4f445a96ab03f7127087f13b08e0a0e81b6de9f8,tile,true,true,false,true,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileRocketFluidLoader.java,zmaster587.advancedRocketry.tile.infrastructure,312,10272,48c5b573d0240a99cbbd800eb6d1d10d042e876db888f2be764e3ea9de242626,tile,true,true,false,true,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileRocketFluidUnloader.java,zmaster587.advancedRocketry.tile.infrastructure,69,2272,84d0dd18310d94b8fe9f0dfb0db9207568a2a97cea292b33d94f5bb22710d0dd,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileRocketLoader.java,zmaster587.advancedRocketry.tile.infrastructure,379,13281,3c1d029ad12bf4012b6c642e5f5607bc1cd882d80757f5ce95ddc9a7e9d1649f,tile,true,true,false,true,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileRocketMonitoringStation.java,zmaster587.advancedRocketry.tile.infrastructure,397,11875,32f0893588a5fc0365d11283d80ca0957abd088cdb59243df12e0f416d4f888f,tile,true,true,false,true,true,true,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/infrastructure/TileRocketUnloader.java,zmaster587.advancedRocketry.tile.infrastructure,93,3065,d1af0cae414e6e6a14444ea78b2cd7eaa1c23a9f79357b008c18d5cfff17e58c,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileAreaGravityController.java,zmaster587.advancedRocketry.tile.multiblock,396,12100,ef76575940cd6d07dfa5640af53b77b2a7fd4ddd0a4458a9edfc5451997237af,tile,true,true,false,true,true,false,client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileAstrobodyDataProcessor.java,zmaster587.advancedRocketry.tile.multiblock,577,17688,ce95158d41aae61692758f61e666c761d0ac51340ae8685cbee972a702c12371,tile,true,false,false,true,true,true,over_500_lines
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileAtmosphereTerraformer.java,zmaster587.advancedRocketry.tile.multiblock,646,123307,04c52dc8cae533a5db7f0c52354d8710a0ead06d7804517e933247cf79185b02,tile,true,true,false,true,true,true,over_500_lines;client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileBeacon.java,zmaster587.advancedRocketry.tile.multiblock,83,2558,8639bb39cf09026256f24d3df2304fe0e87bce03cee62796e394e1c3caa9e7da,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileBiomeScanner.java,zmaster587.advancedRocketry.tile.multiblock,126,4915,3a036c19307f0792e98960a6feacaa7b1828c170666f67c95de6f050a8e0d06d,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileObservatory.java,zmaster587.advancedRocketry.tile.multiblock,727,25130,b1c35a417c36ad01f87228179b8db0ada52ca8528ef86978201b95457ab87b61,tile,true,false,false,true,true,true,over_500_lines
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TilePlanetSelector.java,zmaster587.advancedRocketry.tile.multiblock,221,5900,83d52a2f008c187858eed0e2b343418427e1918d5ea783e401e92fec03405214,tile,true,false,false,false,true,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileRailgun.java,zmaster587.advancedRocketry.tile.multiblock,590,20761,bbd056de9289b4b4a69c7f9de898edb0e3cbebfe922b6cdc9495481690f505be,tile,true,true,false,true,true,true,over_500_lines;client_import_outside_client_domain
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileSpaceElevator.java,zmaster587.advancedRocketry.tile.multiblock,421,16127,01cfcdeeb2d5a9bf44296c7ad812f921d4aba63263bfe9f2ce01ab1d95cf8e9a,tile,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/TileWarpCore.java,zmaster587.advancedRocketry.tile.multiblock,99,3522,a2c1d2a34110c7eb6f8817a2e08e6ffe8944042dad67d4158ed123ec76a13467,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/energy/TileBlackHoleGenerator.java,zmaster587.advancedRocketry.tile.multiblock.energy,304,8651,7c497b13fce68588ddd81bc6cc9a7c12836c5bbb184af088f7ed1f5c58a17d9f,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/energy/TileMicrowaveReciever.java,zmaster587.advancedRocketry.tile.multiblock.energy,299,10606,b5df8c70d3feb53d1c9df0077c4f894b99a14fe533f7334f1e274d502912566e,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/energy/TileSolarArray.java,zmaster587.advancedRocketry.tile.multiblock.energy,235,7492,fbc0d5cd70fb2c432881701f1e2a7f1d8c599adfd9cae1ed795c01771d656713,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileCentrifuge.java,zmaster587.advancedRocketry.tile.multiblock.machine,131,5320,4ab9c935c000dd0eae78c9fa6f5bb056bd32dbd0dea67bac74f99d229258d75c,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileChemicalReactor.java,zmaster587.advancedRocketry.tile.multiblock.machine,239,8509,8785e84540609eaf231e2a40135e9c7efdd07e2da879fbe89c56f9aed349d378,tile,true,false,true,false,false,false,static_mutable_candidate
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileCrystallizer.java,zmaster587.advancedRocketry.tile.multiblock.machine,85,2839,4de79e56e7f3e238b597f67b0935defe7d07501cbfaf3935556467944598dbea,tile,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileCuttingMachine.java,zmaster587.advancedRocketry.tile.multiblock.machine,81,2645,f290dee2f7b85d50db52596beff1b30bd5e2668c3ec005e8b36b3d4a37f7d3f3,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileElectricArcFurnace.java,zmaster587.advancedRocketry.tile.multiblock.machine,98,5332,c17dd9f870f9e2061573182646453be378c33da490be22d417df53a14ef68d2f,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileElectrolyser.java,zmaster587.advancedRocketry.tile.multiblock.machine,62,1876,bd9455b651da25337ac0bff6c5b39f3ddef2a9e4537def6d2fac50057e476387,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileLathe.java,zmaster587.advancedRocketry.tile.multiblock.machine,66,1949,53ca3bf146d0a96ade747a13610f5cfe4e985599f6ae5fb83b44f252de5c8d65,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TilePrecisionAssembler.java,zmaster587.advancedRocketry.tile.multiblock.machine,137,5034,febca494028054f870024566da977b54a87f642c42512f86d050759196635650,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TilePrecisionLaserEtcher.java,zmaster587.advancedRocketry.tile.multiblock.machine,119,3961,14d787275cf529259b432adc59a2c6c059cab8a421a331f637835964ffc88813,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/machine/TileRollingMachine.java,zmaster587.advancedRocketry.tile.multiblock.machine,70,2481,66be27b25e1255be1cc3379ed52952db16d72120a593ab2f31dd073fb68e5d78,tile,true,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/orbitallaserdrill/AbstractDrill.java,zmaster587.advancedRocketry.tile.multiblock.orbitallaserdrill,17,374,2bb849ed3a30db7fb167c67fe483c4fea4870b4258c1d948df575174acd20188,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/orbitallaserdrill/MiningDrill.java,zmaster587.advancedRocketry.tile.multiblock.orbitallaserdrill,150,4201,c52674da8221a372a1fd85ca7a584ba8a33b93ab3123f95c7deb3f6418aaa071,tile,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/tile/multiblock/orbitallaserdrill/TileOrbitalLaserDrill.java,zmaster587.advancedRocketry.tile.multiblock.orbitallaserdrill,757,24369,24a8714d7d1fdf474e77184fd554feadaab2937b5fd9f0ba9873dcf087d79e11,tile,true,false,false,true,true,true,over_500_lines
src/main/java/zmaster587/advancedRocketry/tile/multiblock/orbitallaserdrill/VoidDrill.java,zmaster587.advancedRocketry.tile.multiblock.orbitallaserdrill,134,4080,dcb04e8741b48e65dcd3d26c372d62c80b90df96eccb1b897d06731ac7820f26,tile,false,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/tile/satellite/TileSatelliteBuilder.java,zmaster587.advancedRocketry.tile.satellite,380,13669,71f1cdaa2e86b7667250e229a3e21dd1c15f1ef42c4eb249fc63f5262985aa4e,tile,true,false,false,true,false,true,
src/main/java/zmaster587/advancedRocketry/tile/satellite/TileSatelliteTerminal.java,zmaster587.advancedRocketry.tile.satellite,255,8042,ffe240b76b8975b89cfcc7288d1ef5b491c78d296e9c7de3b88dc700b61efdfb,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileDockingPort.java,zmaster587.advancedRocketry.tile.station,208,5957,55c9e7feb93872c8d1d81fe4425f05b914cd592d7c008b824a1277649b39e505,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileHolographicPlanetSelector.java,zmaster587.advancedRocketry.tile.station,476,14293,6e764df0528cde5d4be90abe7ae183aa2b1dfe1200fe100ade90135ba6507439,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileLandingPad.java,zmaster587.advancedRocketry.tile.station,389,13346,431c058f93c23657b5433e847b987db361ed86299082decb887394b6ad0624dc,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileStationAltitudeController.java,zmaster587.advancedRocketry.tile.station,246,8207,1899b1f6208ee8ced83b431be21d34ccfc6414733e81a909ea33ecc843eb4d50,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileStationGravityController.java,zmaster587.advancedRocketry.tile.station,256,8676,1e8ed34d4f7d9e2216caee6926fadd9fb196e5da73480d2d8e186e2451a48e5c,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileStationOrientationController.java,zmaster587.advancedRocketry.tile.station,219,7541,cb1e22a842473b09250029fa318c62968d15b3fccbc38747677a5b141ad456fa,tile,true,false,false,true,true,true,
src/main/java/zmaster587/advancedRocketry/tile/station/TileWarpController.java,zmaster587.advancedRocketry.tile.station,977,33624,153e153c7ef2e1b67e8c88624ee939744a63f884f77b9c6213364ddb9530c05f,tile,true,false,false,true,true,true,over_800_lines
src/main/java/zmaster587/advancedRocketry/unit/BaseTest.java,zmaster587.advancedRocketry.unit,27,304,eb3495f67c1de13c93a9de794488d9c1a59f9bcc649065fc899436455243e65d,unit,false,false,false,false,false,false,
src/main/java/zmaster587/advancedRocketry/unit/BuildRocketTest.java,zmaster587.advancedRocketry.unit,229,7742,37cee6c2da581cad57b85a71a09c1d1fa4121885195e0c9638fba0f05e87637d,unit,true,false,false,false,false,true,
src/main/java/zmaster587/advancedRocketry/unit/IngameTestOrchestrator.java,zmaster587.advancedRocketry.unit,95,2843,d473c48eb37252172438725e888cbfb098bf0a7c88b38309f501331cf4da319e,unit,false,false,true,false,false,true,static_mutable_candidate
src/main/java/zmaster587/advancedRocketry/unit/RotationTest.java,zmaster587.advancedRocketry.unit,15,376,9647cf21131f0c666f87ebb357cef089bbc54eccbdef02b16e63564a67daeda1,unit,false,false,false,false,false,false,
