source_path,line,reference,reference_kind,target_path,status
src/main/resources/assets/advancedrocketry/blockstates/advrocketmotor.json,0,advancedrocketry:textures/models/advcombustion,model,src/main/resources/assets/advancedrocketry/models/textures/models/advcombustion.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/airlock_door.json,0,advancedrocketry:airlock_door_bottom_rh,model,src/main/resources/assets/advancedrocketry/models/airlock_door_bottom_rh.json,MISSING
