source_path,line,reference,reference_kind,target_path,status
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/deployablerocketbuilder.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,advancedrocketry:blocks/laserbottom,texture,src/main/resources/assets/advancedrocketry/textures/blocks/laserbottom.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,advancedrocketry:blocks/machinewarning,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machinewarning.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,advancedrocketry:blocks/machinewarning,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machinewarning.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/drill.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electricmushroom.json,0,advancedrocketry:blocks/mushroom_electric,texture,src/main/resources/assets/advancedrocketry/textures/blocks/mushroom_electric.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/electricmushroom.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electricmushroom.json,0,minecraft:cross,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,advancedrocketry:blocks/machineelectrolyzer,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineelectrolyzer.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,advancedrocketry:blocks/machineelectrolyzer_active,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineelectrolyzer_active.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,advancedrocketry:blocks/machineelectrolyzer_active,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineelectrolyzer_active.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,advancedrocketry:blocks/machineelectrolyzer_active,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineelectrolyzer_active.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,advancedrocketry:blocks/machineelectrolyzer_active,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineelectrolyzer_active.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/electrolyser.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/energypipe.json,0,advancedrocketry:energyPipe,model,src/main/resources/assets/advancedrocketry/models/energyPipe.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fluid.json,0,forge:default-item,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fluid.json,0,forge:fluid,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefield.json,0,advancedrocketry:blocks/forcefield,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefield.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/forcefield.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefield.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/forceFieldProjectorFront,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forceFieldProjectorFront.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/forcefieldProjector,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefieldProjector.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/forcefieldProjector,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefieldProjector.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/forcefieldProjector,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefieldProjector.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/forcefieldProjector,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefieldProjector.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/machineGeneric,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineGeneric.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,advancedrocketry:blocks/machineGeneric,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineGeneric.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,minecraft:cube,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,minecraft:cube,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,minecraft:cube,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,minecraft:cube,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,minecraft:cube,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/forcefieldprojector.json,0,minecraft:cube,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,advancedrocketry:blocks/fuelingmachine,texture,src/main/resources/assets/advancedrocketry/textures/blocks/fuelingmachine.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,advancedrocketry:blocks/fuelingmachine,texture,src/main/resources/assets/advancedrocketry/textures/blocks/fuelingmachine.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fuelingstation.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,advancedrocketry:models/bottomtank.obj,model,src/main/resources/assets/advancedrocketry/models/models/bottomtank.obj.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,advancedrocketry:models/middletank.obj,model,src/main/resources/assets/advancedrocketry/models/models/middletank.obj.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,advancedrocketry:models/middletank.obj,model,src/main/resources/assets/advancedrocketry/models/models/middletank.obj.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,advancedrocketry:models/middletank.obj,model,src/main/resources/assets/advancedrocketry/models/models/middletank.obj.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,advancedrocketry:models/toptank.obj,model,src/main/resources/assets/advancedrocketry/models/models/toptank.obj.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,advancedrocketry:textures/models/tank,texture,src/main/resources/assets/advancedrocketry/textures/textures/models/tank.png,MISSING
src/main/resources/assets/advancedrocketry/blockstates/fueltank.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/geode.json,0,advancedrocketry:blocks/geode,texture,src/main/resources/assets/advancedrocketry/textures/blocks/geode.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/geode.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/geode.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,advancedrocketry:blocks/machineorientationcontrol,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineorientationcontrol.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,advancedrocketry:blocks/machineorientationcontrol,texture,src/main/resources/assets/advancedrocketry/textures/blocks/machineorientationcontrol.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitycontroller.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,advancedrocketry:blocks/forcefieldprojector_off,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefieldprojector_off.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,advancedrocketry:blocks/forcefieldprojector_off,texture,src/main/resources/assets/advancedrocketry/textures/blocks/forcefieldprojector_off.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,advancedrocketry:blocks/warpcore,texture,src/main/resources/assets/advancedrocketry/textures/blocks/warpcore.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/gravitymachine.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,advancedrocketry:blocks/guidancecomputer,texture,src/main/resources/assets/advancedrocketry/textures/blocks/guidancecomputer.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/guidancecomputer.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/hotturf.json,0,advancedrocketry:blocks/hotdry_turf,texture,src/main/resources/assets/advancedrocketry/textures/blocks/hotdry_turf.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/hotturf.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/hotturf.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/intake.json,0,advancedrocketry:blocks/intake,texture,src/main/resources/assets/advancedrocketry/textures/blocks/intake.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/intake.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/intake.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/landingfloat.json,0,advancedrocketry:blocks/landingfloat,texture,src/main/resources/assets/advancedrocketry/textures/blocks/landingfloat.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/landingfloat.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/landingfloat.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/landingpad.json,0,advancedrocketry:blocks/rocketpad_,texture,src/main/resources/assets/advancedrocketry/textures/blocks/rocketpad_.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/landingpad.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/landingpad.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,advancedrocketry:blocks/controlpanel,texture,src/main/resources/assets/advancedrocketry/textures/blocks/controlpanel.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_all,model,src/main/resources/assets/advancedrocketry/models/launchpad_all.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_all,model,src/main/resources/assets/advancedrocketry/models/launchpad_all.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_blCorner,model,src/main/resources/assets/advancedrocketry/models/launchpad_blCorner.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_bottomEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_bottomEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_brCorner,model,src/main/resources/assets/advancedrocketry/models/launchpad_brCorner.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_leftEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_leftEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_nbEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_nbEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_nlEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_nlEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_noEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_noEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_nrEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_nrEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_ntEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_ntEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_rightEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_rightEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_tlCorner,model,src/main/resources/assets/advancedrocketry/models/launchpad_tlCorner.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_topEdge,model,src/main/resources/assets/advancedrocketry/models/launchpad_topEdge.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_trCorner,model,src/main/resources/assets/advancedrocketry/models/launchpad_trCorner.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_xCross,model,src/main/resources/assets/advancedrocketry/models/launchpad_xCross.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,0,advancedrocketry:launchpad_yCross,model,src/main/resources/assets/advancedrocketry/models/launchpad_yCross.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/lightsource.json,0,advancedrocketry:blocks/clear,texture,src/main/resources/assets/advancedrocketry/textures/blocks/clear.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/lightsource.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/lightsource.json,0,minecraft:cube_all,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/liquidpipe.json,0,advancedrocketry:liquidPipe,model,src/main/resources/assets/advancedrocketry/models/liquidPipe.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/liquidtank.json,0,advancedrocketry:liquidTank,model,src/main/resources/assets/advancedrocketry/models/liquidTank.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,advancedrocketry:databus,model,src/main/resources/assets/advancedrocketry/models/databus.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,advancedrocketry:databus,model,src/main/resources/assets/advancedrocketry/models/databus.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,advancedrocketry:guidancecomputeraccesshatch,model,src/main/resources/assets/advancedrocketry/models/guidancecomputeraccesshatch.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,advancedrocketry:guidancecomputeraccesshatch,model,src/main/resources/assets/advancedrocketry/models/guidancecomputeraccesshatch.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,advancedrocketry:satelliteHatch,model,src/main/resources/assets/advancedrocketry/models/satelliteHatch.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,advancedrocketry:satelliteHatch,model,src/main/resources/assets/advancedrocketry/models/satelliteHatch.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:fluidInputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:fluidInputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:fluidOutputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:fluidOutputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:inputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:inputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:outputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/loader.json,0,libvulpes:outputHatch,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,advancedrocketry:blockTitaniumAluminide,model,src/main/resources/assets/advancedrocketry/models/blockTitaniumAluminide.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,advancedrocketry:blockTitaniumIridium,model,src/main/resources/assets/advancedrocketry/models/blockTitaniumIridium.json,MISSING
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:blockAluminum,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:blockCopper,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:blockSteel,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:blockTin,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:blockTitanium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,0,libvulpes:oreDilithium,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,advancedrocketry:blocks/solar,texture,src/main/resources/assets/advancedrocketry/textures/blocks/solar.png,PRESENT
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,forge:default-block,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,libvulpes:blocks/machinegeneric,texture,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,0,minecraft:orientable,model,,EXTERNAL_NAMESPACE
